tm; prn; seq_fract; phase
333830; 24; 0.567233409267; 1767502.51172
333830; 14; 0.146363257896; 905424.610352
333830; 25; 0.0746133350767; 336636.78418
334830; 12; 0.491677107988; 1059426.69336
334830; 24; 0.564608284505; 1772958.75684
334830; 14; 0.145227197558; 908523.765625
334830; 25; 0.074984355364; 337368.378906
335830; 12; 0.49044238287; 1062676.96777
335830; 24; 0.561978709651; 1778414.93164
335830; 14; 0.144088235451; 911623.0625
335830; 25; 0.0753535418771; 338099.807617
336830; 12; 0.489214297384; 1065927.91504
336830; 24; 0.55934750801; 1783871.75781
336830; 14; 0.142950186273; 914723.243164
336830; 25; 0.0757082153577; 338831.806641
337830; 12; 0.48797897296; 1069179.38965
337830; 24; 0.556715892395; 1789329.10742
337830; 14; 0.14181916602; 917824.164062
337830; 25; 0.0760873965919; 339564.235352
338830; 12; 0.486752608093; 1072432.01172
338830; 24; 0.55408882536; 1794787.58008
338830; 14; 0.140687483829; 920926.43457
338830; 25; 0.0764632031787; 340297.698242
339830; 12; 0.485518741189; 1075684.08496
339830; 24; 0.551444934681; 1800245.50488
339830; 14; 0.139558713883; 924028.369141
339830; 25; 0.076820904389; 341030.509766
340830; 12; 0.484290210297; 1078937.08301
340830; 24; 0.548814716516; 1805704.33398
340830; 14; 0.138411365449; 927131.435547
340830; 25; 0.0771885360591; 341764.164062
341830; 12; 0.483056454686; 1082191.44727
341830; 24; 0.546182780061; 1811164.51758
341830; 14; 0.13728479133; 930236.083008
341830; 25; 0.0775553558487; 342499.067383
342830; 12; 0.481821167981; 1085445.9502
342830; 24; 0.54355387995; 1816624.83496
342830; 14; 0.136134505738; 933341.072266
342830; 25; 0.0779360393062; 343234.012695
343830; 12; 0.48058858444; 1088700.89941
343830; 24; 0.540925805224; 1822085.57324
343830; 14; 0.134996509878; 936446.719727
343830; 25; 0.0782961172517; 343969.300781
344830; 12; 0.47935691569; 1091956.01562
344830; 24; 0.538292242214; 1827546.47168
344830; 14; 0.133861467708; 939552.74707
344830; 25; 0.0786577907857; 344704.657227
345830; 12; 0.478129869094; 1095211.24316
345830; 24; 0.535655139945; 1833007.47266
345830; 14; 0.132719203597; 942659.083008
345830; 25; 0.0790278236382; 345440.03418
346830; 12; 0.476882747607; 1098467.40625
346830; 24; 0.533021794632; 1838469.3916
346830; 14; 0.131585444789; 945766.576172
346830; 25; 0.0793881160207; 346176.228516
347830; 12; 0.475649017375; 1101724.49121
347830; 24; 0.530384256272; 1843932.22363
347830; 14; 0.130437616725; 948875.201172
347830; 25; 0.0797460081521; 346913.246094
348830; 12; 0.474419837352; 1104981.42969
348830; 24; 0.527744607767; 1849394.89941
348830; 14; 0.129295413848; 951983.876953
348830; 25; 0.0801234045066; 347650.033203
349830; 12; 0.473168499302; 1108237.97461
349830; 24; 0.525110031478; 1854857.16113
349830; 14; 0.128164736088; 955092.384766
349830; 25; 0.0804804819636; 348386.301758
350830; 12; 0.471952739637; 1111496.27246
350830; 24; 0.522473937599; 1860321.1582
350830; 14; 0.127022040542; 958202.834961
350830; 25; 0.0808493311051; 349124.237305
351830; 12; 0.47071933141; 1114755.30469
351830; 24; 0.519841646543; 1865785.8916
351830; 14; 0.125876496313; 961314.24707
351830; 25; 0.0811998317949; 349862.817383
352830; 12; 0.469474013429; 1118014.27051
352830; 24; 0.517202089541; 1871250.54395
352830; 14; 0.124733811244; 964425.791016
352830; 25; 0.0815771506168; 350601.220703
353830; 12; 0.468238944188; 1121272.67969
353830; 24; 0.514570601983; 1876714.61719
353830; 14; 0.123589666327; 967536.993164
353830; 25; 0.0819394199643; 351338.959961
354830; 12; 0.4670082347; 1124531.22266
354830; 24; 0.511932598194; 1882178.81836
354830; 14; 0.122444284847; 970648.541016
354830; 25; 0.082299309317; 352076.733398
355830; 12; 0.46576967556; 1127790.50879
355830; 24; 0.509291116847; 1887643.75391
355830; 14; 0.121308883652; 973761.042969
355830; 25; 0.082666014554; 352815.162109
356830; 12; 0.4645185587; 1131050.08105
356830; 24; 0.506658501457; 1893108.95117
356830; 14; 0.120158527978; 976874.022461
356830; 25; 0.0830370967742; 353553.775391
357830; 12; 0.463300460717; 1134310.16113
357830; 24; 0.504018640378; 1898574.63965
357830; 14; 0.119016364915; 979987.727539
357830; 25; 0.0833950103261; 354292.78125
358830; 12; 0.462055071257; 1137571.61914
358830; 24; 0.501384718809; 1904041.70508
358830; 14; 0.117879918544; 983103.030273
358830; 25; 0.0837559856009; 355033.087891
359830; 12; 0.460816569859; 1140833.69727
359830; 24; 0.498749599094; 1909509.37695
359830; 14; 0.116729254602; 986219.158203
359830; 25; 0.0841220493894; 355773.893555
360830; 12; 0.459585563513; 1144096.31738
360830; 24; 0.496117396979; 1914977.57812
360830; 14; 0.115575992037; 989336.03418
360830; 25; 0.0844888011925; 356515.141602
361830; 12; 0.458347907988; 1147359.52246
361830; 24; 0.493483145256; 1920446.3457
361830; 14; 0.114438313525; 992453.701172
361830; 25; 0.0848390297033; 357256.876953
362830; 12; 0.45710088429; 1150623.75391
362830; 24; 0.490832323674; 1925916.12207
362830; 14; 0.113298709737; 995572.606445
362830; 25; 0.0852127862163; 357999.556641
363830; 12; 0.455869581085; 1153887.56055
363830; 24; 0.488193225348; 1931385.46484
363830; 14; 0.112148280255; 998691.291992
363830; 25; 0.0855695239734; 358741.695312
364830; 12; 0.454626966035; 1157152.30273
364830; 24; 0.485552460421; 1936855.73535
364830; 14; 0.110996566946; 1001811.1377
364830; 25; 0.0859284049366; 359484.666016
365830; 12; 0.453385888599; 1160416.96191
365830; 24; 0.482916514855; 1942325.90625
365830; 14; 0.109850099077; 1004931.10059
365830; 25; 0.0862878030166; 360227.46875
366830; 12; 0.452149019111; 1163682.28125
366830; 24; 0.480273500783; 1947796.72754
366830; 14; 0.108682635706; 1008051.93066
366830; 25; 0.0866521962453; 360970.830078
367830; 12; 0.450907052727; 1166949.13672
367830; 24; 0.477628706256; 1953269.05957
367830; 14; 0.107553954236; 1011174.50879
367830; 25; 0.0870045761112; 361715.608398
368830; 12; 0.449662703555; 1170215.99805
368830; 24; 0.474993574666; 1958741.39062
368830; 14; 0.106403215788; 1014297.29785
368830; 25; 0.0873725349084; 362460.313477
369830; 12; 0.448423562106; 1173483.48145
369830; 24; 0.472350694938; 1964214.33008
369830; 14; 0.105252575129; 1017420.92188
369830; 25; 0.0877256938256; 363205.532227
370830; 12; 0.447188662598; 1176751.34961
370830; 24; 0.469709697179; 1969687.64355
370830; 14; 0.104107863037; 1020545.1377
370830; 25; 0.0880918917246; 363951.038086
371830; 12; 0.445944069652; 1180018.93555
371830; 24; 0.467068964615; 1975160.65332
371830; 14; 0.102939546341; 1023669.28223
371830; 25; 0.0884469104931; 364696.168945
372830; 12; 0.444692491321; 1183285.70996
372830; 24; 0.46441874071; 1980632.84082
372830; 14; 0.101809484418; 1026792.83398
372830; 25; 0.0888109828811; 365440.375
373830; 12; 0.443460157374; 1186555.07031
373830; 24; 0.461790555855; 1986107.60254
373830; 14; 0.100637507159; 1029919.15527
373830; 25; 0.0891673292499; 366187.077148
374830; 12; 0.442214035662; 1189824.82617
374830; 24; 0.459152261959; 1991582.7373
374830; 14; 0.099496379029; 1033046.09277
374830; 25; 0.089527946664; 366934.076172
375830; 12; 0.440967042232; 1193094.29395
375830; 24; 0.456498402869; 1997057.58301
375830; 14; 0.098341741832; 1036172.96094
375830; 25; 0.0898781549186; 367680.682617
376830; 12; 0.439723636257; 1196364.94824
376830; 24; 0.453856226755; 2002533.59863
376830; 14; 0.0971940746531; 1039301.22949
376830; 25; 0.0902384188958; 368428.392578
377830; 12; 0.438483741833; 1199636.4541
377830; 24; 0.451223909622; 2008010.44531
377830; 14; 0.0960255833343; 1042430.54297
377830; 25; 0.0905959631782; 369176.831055
378830; 12; 0.437239324674; 1202908.50293
378830; 24; 0.448564022314; 2013487.82227
378830; 14; 0.0948794328142; 1045560.60938
378830; 25; 0.0909541787114; 369925.728516
379830; 12; 0.435992137063; 1206181.24023
379830; 24; 0.445925804786; 2018965.87207
379830; 14; 0.0937105517369; 1048691.58203
379830; 25; 0.0913088812958; 370675.208984
380830; 12; 0.434745883802; 1209454.67578
380830; 24; 0.443284670357; 2024444.61035
380830; 14; 0.0925798118114; 1051823.45117
380830; 25; 0.0916690183803; 371425.283203
381830; 12; 0.433494088938; 1212728.54688
381830; 24; 0.4406272911; 2029923.76465
381830; 14; 0.0914196246304; 1054955.97266
381830; 25; 0.0920213644858; 372175.704102
382830; 12; 0.43225437589; 1216002.58789
382830; 24; 0.437991278479; 2035403.08789
382830; 14; 0.0902667143382; 1058088.87988
382830; 25; 0.09238577215; 372926.196289
383830; 12; 0.430999476928; 1219276.86914
383830; 24; 0.43534356961; 2040882.61621
383830; 14; 0.0890877982602; 1061222.21875
383830; 25; 0.092731009936; 373676.824219
384830; 12; 0.429757453501; 1222552.10449
384830; 24; 0.432699787896; 2046363.09375
384830; 14; 0.0879345315043; 1064356.73047
384830; 25; 0.0930879791267; 374428.304688
385830; 12; 0.428515568143; 1225827.2334
385830; 24; 0.430037352955; 2051843.45605
385830; 14; 0.0867920443416; 1067491.3457
385830; 25; 0.0934385464061; 375179.587891
386830; 12; 0.427274213172; 1229102.51562
386830; 24; 0.427399664186; 2057323.95312
386830; 14; 0.0856325349305; 1070626.31934
386830; 25; 0.0938081424683; 375930.936523
386830; 18; 0.444769299822; -8451.66699219
387830; 12; 0.426020596875; 1232378.64941
387830; 24; 0.424764711875; 2062805.28418
387830; 14; 0.0844673975371; 1073762.35742
387830; 25; 0.094154620776; 376683.009766
387830; 18; 0.446413475089; -17303.1630859
388830; 12; 0.424774701707; 1235655.20703
388830; 24; 0.422117471695; 2068287.02344
388830; 14; 0.0833068182692; 1076899.02441
388830; 25; 0.094514366705; 377435.432617
388830; 18; 0.445507339202; -26093.0966797
389830; 12; 0.423527877545; 1238933.13477
389830; 24; 0.419462051243; 2073770.12012
389830; 14; 0.082162033068; 1080037.28125
389830; 25; 0.0948695850093; 378189.109375
389830; 18; 0.423085842282; -34847.9423828
390830; 12; 0.422277118312; 1242210.58789
390830; 24; 0.416807701811; 2079252.73145
390830; 14; 0.0809950160328; 1083175.25586
390830; 25; 0.0952175047714; 378942.219727
390830; 18; 0.40678901202; -43623.1376953
391830; 12; 0.421027004719; 1245488.65137
391830; 24; 0.414170735981; 2084735.93555
391830; 14; 0.0798349196557; 1086314.06348
391830; 25; 0.0955810495652; 379695.856445
392830; 12; 0.419787608553; 1248766.94531
392830; 24; 0.411516479915; 2090219.35645
392830; 14; 0.0786785823293; 1089453.30273
392830; 25; 0.0959271136671; 380449.604492
393830; 12; 0.418546659872; 1252045.68848
393830; 24; 0.40887853154; 2095703.2002
393830; 14; 0.0775137466844; 1092593.19824
393830; 25; 0.0962817426771; 381203.704102
394830; 12; 0.417286742479; 1255325.09668
394830; 24; 0.406219007215; 2101187.71094
394830; 14; 0.0763633348979; 1095733.97852
394830; 25; 0.0966438699979; 381958.380859
395830; 12; 0.416035456583; 1258605.80859
395830; 24; 0.403573160758; 2106673.49219
395830; 14; 0.0751954393927; 1098876.2666
395830; 25; 0.0969953238964; 382714.266602
396830; 12; 0.414789171889; 1261885.62598
396830; 24; 0.400928466581; 2112158.37891
396830; 14; 0.0740362885408; 1102017.86426
396830; 25; 0.0973508215975; 383469.151367
397830; 12; 0.413548123091; 1265166.6875
397830; 24; 0.398270721082; 2117644.48926
397830; 14; 0.0728639797308; 1105160.91895
397830; 25; 0.0977048703935; 384225.178711
398830; 12; 0.412295490969; 1268448.58594
398830; 24; 0.395625127247; 2123131.42969
398830; 14; 0.0717085245997; 1108305.01953
398830; 25; 0.098056365503; 384981.954102
399830; 12; 0.411034802441; 1271730.75586
399830; 24; 0.392973212991; 2128618.60938
399830; 14; 0.0705420030281; 1111449.59473
399830; 25; 0.0983985171188; 385738.900391
400830; 12; 0.409791329876; 1275013.09277
400830; 24; 0.390330320457; 2134105.9502
400830; 14; 0.0693904664367; 1114594.56055
400830; 25; 0.0987637969665; 386495.910156
401830; 12; 0.4085467814; 1278295.59375
401830; 24; 0.38767105015; 2139593.43945
401830; 14; 0.0682183273602; 1117739.88086
401830; 25; 0.0991081853863; 387252.991211
402830; 12; 0.407285819994; 1281578.50977
402830; 24; 0.385028819554; 2145081.33008
402830; 14; 0.0670549916103; 1120885.83203
402830; 25; 0.0994770324323; 388010.392578
403830; 12; 0.40604432486; 1284861.93164
403830; 24; 0.382378912764; 2150569.70605
403830; 14; 0.065908097662; 1124032.50586
403830; 25; 0.0998140361626; 388768.189453
404830; 12; 0.404788894812; 1288146.53027
404830; 24; 0.379730129614; 2156059.24512
404830; 14; 0.0647187673021; 1127180.55273
404830; 25; 0.100163138472; 389527.073242
405830; 12; 0.403530995594; 1291430.84668
405830; 24; 0.377084515756; 2161548.48535
405830; 14; 0.0635700426064; 1130328.53223
405830; 25; 0.100520880427; 390285.581055
406830; 12; 0.402292672079; 1294716.06641
406830; 24; 0.3744285719; 2167038.6084
406830; 14; 0.0623969235457; 1133477.61328
406830; 25; 0.10086358618; 391044.880859
407830; 12; 0.401035015006; 1298001.69727
407830; 24; 0.371774571249; 2172529.13965
407830; 14; 0.0612303779926; 1136627.3418
407830; 25; 0.101220816607; 391804.509766
408830; 12; 0.399775281316; 1301288.1582
408830; 24; 0.36911920947; 2178020.47559
408830; 14; 0.0600582743064; 1139778.08301
408830; 25; 0.101576463319; 392564.870117
409830; 12; 0.398528408725; 1304575.38672
409830; 24; 0.366466835141; 2183512.56738
409830; 14; 0.0589027318638; 1142929.80957
409830; 25; 0.101930339821; 393325.87793
410830; 12; 0.397270388203; 1307862.2373
410830; 24; 0.363824287895; 2189004.26074
410830; 14; 0.0577373064589; 1146081.36621
410830; 25; 0.102268200601; 394086.4375
411830; 12; 0.396024823189; 1311149.58887
411830; 24; 0.361162674846; 2194496.44531
411830; 14; 0.0565673285164; 1149233.63477
411830; 25; 0.102624583291; 394847.394531
412830; 12; 0.394770352868; 1314436.96094
412830; 24; 0.358513193438; 2199988.63965
412830; 14; 0.0553959400859; 1152386.13379
412830; 25; 0.102976360125; 395608.267578
413830; 12; 0.393522986909; 1317724.43848
413830; 24; 0.355858493596; 2205480.90527
413830; 14; 0.0542350425385; 1155538.93848
413830; 25; 0.103325981414; 396369.148438
414830; 12; 0.392256057821; 1321012.96094
414830; 24; 0.353206628934; 2210974.21289
414830; 14; 0.0530636492185; 1158693.00488
414830; 25; 0.103681718931; 397130.985352
415830; 12; 0.391008024104; 1324302.50879
415830; 24; 0.350550874835; 2216468.52832
415830; 14; 0.0518961483613; 1161848.30859
415830; 25; 0.104024712229; 397893.738281
416830; 12; 0.389751076465; 1327591.98535
416830; 24; 0.347899074899; 2221962.74316
416830; 14; 0.0507340107579; 1165003.7334
416830; 25; 0.104366945103; 398656.327148
416830; 6; 0.408361572074; -310.568359375
417830; 12; 0.388485061703; 1330881.84766
417830; 24; 0.345240181079; 2227457.34766
417830; 14; 0.0495490420144; 1168159.76953
417830; 25; 0.104730164632; 399419.210938
417830; 6; 0.407258640975; 2879.83007812
418830; 12; 0.387244424317; 1334171.66699
418830; 24; 0.342590114335; 2232951.87695
418830; 14; 0.0483939314727; 1171315.96582
418830; 25; 0.105071280152; 400181.948242
418830; 6; 0.406189726666; 6070.46777344
419830; 12; 0.385992417345; 1337462.10254
419830; 24; 0.33991673775; 2238447.02344
419830; 14; 0.0472133320291; 1174472.99023
419830; 25; 0.105421345914; 400945.211914
419830; 6; 0.405092960922; 9261.94726562
420830; 12; 0.384732857812; 1340752.14648
420830; 24; 0.337273646612; 2243941.74707
420830; 14; 0.0460436781868; 1177629.82812
420830; 25; 0.105767722009; 401707.986328
420830; 6; 0.40400753147; 12453.1220703
421830; 12; 0.383467152482; 1344044.04492
421830; 24; 0.334621825488; 2249438.31641
421830; 14; 0.0448561741505; 1180788.72656
421830; 25; 0.106114434078; 402472.514648
422830; 12; 0.38221827033; 1347335.11816
422830; 24; 0.331969489809; 2254934.03711
422830; 14; 0.0437137556728; 1183947.00977
422830; 25; 0.106466433266; 403236.111328
422830; 29; 0.161717358977; 137643.895508
423830; 12; 0.380962257041; 1350627.26465
423830; 24; 0.329300094396; 2260430.80859
423830; 14; 0.0425177654251; 1187106.57422
423830; 25; 0.106828011107; 404000.693359
423830; 29; 0.163077966077; 137070.413086
424830; 12; 0.379699992249; 1353919.87988
424830; 24; 0.326651062816; 2265928.04883
424830; 14; 0.0413491961081; 1190266.81641
424830; 25; 0.107160522137; 404765.654297
424830; 29; 0.16442050389; 136497.880859
425830; 12; 0.37843887601; 1357213.50977
425830; 24; 0.323984122602; 2271426.28125
425830; 14; 0.0401711026207; 1193428.28223
425830; 25; 0.107506818138; 405531.527344
425830; 29; 0.165717399213; 135926.099609
426830; 12; 0.377183823381; 1360506.19531
426830; 24; 0.32133738487; 2276923.5498
426830; 14; 0.038998903241; 1196589.02246
426830; 25; 0.107846347382; 406296.355469
426830; 29; 0.167079401435; 135353.149414
427830; 12; 0.375926432898; 1363799.78027
427830; 24; 0.318682777463; 2282421.70312
427830; 14; 0.0378201061394; 1199750.85449
427830; 25; 0.108201155439; 407061.983398
428830; 12; 0.374663715716; 1367094.09668
428830; 24; 0.31600910658; 2287920.56152
428830; 14; 0.0366514374036; 1202913.62988
428830; 25; 0.108545684488; 407828.25293
429830; 12; 0.373405583203; 1370389.51758
429830; 24; 0.313360339263; 2293420.51953
429830; 14; 0.0354757702444; 1206077.72656
429830; 25; 0.108902347274; 408595.53125
429830; 2; 0.243285685545; 1202.30664062
430830; 12; 0.372158631915; 1373684.81641
430830; 24; 0.310702440096; 2298920.33398
430830; 14; 0.0342956343666; 1209241.90332
430830; 25; 0.109236428747; 409362.583008
430830; 2; 0.243580543203; 2150.77636719
431830; 12; 0.370894245105; 1376981.57812
431830; 24; 0.308031749679; 2304421.59766
431830; 14; 0.0331111995038; 1212407.75
431830; 25; 0.109580966644; 410131.012695
431830; 2; 0.244006585563; 3100.7421875
432830; 12; 0.369625086198; 1380278.3916
432830; 24; 0.305380027508; 2309922.89355
432830; 14; 0.0319278375246; 1215573.85938
432830; 25; 0.10992067284; 410899.398438
432830; 2; 0.244291756768; 4051.27246094
433830; 12; 0.368359662127; 1383576.29492
433830; 24; 0.30272262427; 2315425.26367
433830; 14; 0.0307614670601; 1218741.27539
433830; 25; 0.110271543497; 411668.768555
433830; 2; 0.244649172062; 5002.33007812
434830; 12; 0.367102138931; 1386874.16309
434830; 24; 0.30006390647; 2320927.58301
434830; 14; 0.0295848862734; 1221908.84961
434830; 25; 0.110604089918; 412438.001953
435830; 12; 0.365843153559; 1390172.65039
435830; 24; 0.297396662412; 2326430.50391
435830; 14; 0.0284067010507; 1225077.27441
435830; 25; 0.110948235728; 413207.77832
436830; 12; 0.364579569083; 1393469.95117
436830; 24; 0.294735553907; 2331932.21094
436830; 14; 0.0272199125029; 1228244.70117
436830; 25; 0.111292712158; 413976.250977
437830; 12; 0.363322487799; 1396766.61621
437830; 24; 0.292081196094; 2337433.27344
437830; 14; 0.0260383791756; 1231411.69434
437830; 25; 0.111650340259; 414744.004883
438830; 12; 0.362057690741; 1400063.61914
438830; 24; 0.289419240784; 2342934.6543
438830; 14; 0.0248746557627; 1234579.25879
438830; 25; 0.111988513498; 415511.995117
439830; 12; 0.360801452538; 1403362.04688
439830; 24; 0.286760497373; 2348437.43945
439830; 14; 0.0236881426536; 1237748.42969
439830; 25; 0.11232419475; 416281.306641
440830; 12; 0.359534610296; 1406660.37207
440830; 24; 0.284100256395; 2353940.10254
440830; 14; 0.0225234620739; 1240917.71484
440830; 25; 0.112673194613; 417050.431641
441830; 12; 0.358277409105; 1409959.55469
441830; 24; 0.281429931289; 2359443.61914
441830; 14; 0.0213078050874; 1244088.08008
441830; 25; 0.113021459663; 417820.318359
441830; 18; 0.596117607318; -6276.52539062
442830; 12; 0.357004297199; 1413260.32031
442830; 24; 0.278771037934; 2364947.68945
442830; 14; 0.020151078701; 1247259.22266
442830; 25; 0.113364302088; 418590.685547
442830; 18; 0.594405916054; -12852.9140625
443830; 12; 0.35574347619; 1416561.23438
443830; 24; 0.276113430271; 2370452.90137
443830; 14; 0.0189800541848; 1250431.73047
443830; 25; 0.113712799503; 419362.110352
443830; 18; 0.593157325406; -19458.1865234
444830; 12; 0.354487659875; 1419862.81152
444830; 24; 0.27345298836; 2375958.74805
444830; 14; 0.0177829954773; 1253605.09766
444830; 25; 0.114042647416; 420134.09082
444830; 18; 0.592188655166; -26067.7324219
445830; 12; 0.353217074648; 1423164.03809
445830; 24; 0.270787326153; 2381464.2334
445830; 14; 0.0165990688838; 1256778.34082
445830; 25; 0.114376225509; 420905.645508
445830; 18; 0.5908398428; -32669.7626953
446830; 12; 0.351960182423; 1426465.9502
446830; 24; 0.268128958298; 2386970.375
446830; 14; 0.0154146624263; 1259952.44922
446830; 25; 0.114729879657; 421677.772461
447830; 12; 0.350693235639; 1429768.06055
447830; 24; 0.265454822918; 2392476.70508
447830; 14; 0.0142377326265; 1263127.98047
447830; 25; 0.115059219301; 422450.012695
448830; 12; 0.349428827874; 1433072.23242
448830; 24; 0.262788119027; 2397985.08008
448830; 14; 0.0130453081802; 1266304.79102
448830; 25; 0.11541360314; 423224.21582
449830; 12; 0.348156067077; 1436376.50098
449830; 24; 0.26013599569; 2403493.53125
449830; 14; 0.0118798362091; 1269481.90527
449830; 25; 0.115747277858; 423998.419922
450830; 12; 0.3468946137; 1439680.83887
450830; 24; 0.257462815382; 2409002.04004
450830; 14; 0.0106919636019; 1272659.28516
450830; 25; 0.116091528675; 424772.592773
451830; 12; 0.3456345757; 1442985.35547
451830; 24; 0.254792051623; 2414510.69727
451830; 14; 0.00948678795248; 1275837.06641
451830; 25; 0.116433481453; 425546.851562
452830; 12; 0.344370272476; 1446290.28223
452830; 24; 0.252138240729; 2420019.75098
452830; 14; 0.00829469133168; 1279015.45312
452830; 25; 0.116770777386; 426321.426758
453830; 12; 0.343103997177; 1449596.6123
453830; 24; 0.249473704258; 2425530.19531
453830; 14; 0.00712489522994; 1282195.44922
453830; 25; 0.117106097983; 427097.310547
454830; 12; 0.341832157457; 1452901.97754
454830; 24; 0.246807987336; 2431039.65234
454830; 14; 0.0059491773136; 1285374.69531
454830; 25; 0.117451453116; 427872.132812
455830; 12; 0.340578991221; 1456208.34961
455830; 24; 0.244132563937; 2436550.09863
455830; 14; 0.00474483845755; 1288555.16602
455830; 25; 0.117793912999; 428647.869141
456830; 12; 0.339296940947; 1459516.50781
456830; 24; 0.241476006806; 2442062.31348
456830; 14; 0.0035679906141; 1291737.61621
456830; 25; 0.11813459266; 429425.289062
457830; 12; 0.33803929924; 1462824.47559
457830; 24; 0.238809094531; 2447574.32129
457830; 14; 0.00238312012516; 1294920.09375
457830; 25; 0.118470757268; 430202.430664
458830; 12; 0.336760185892; 1466132.74805
458830; 24; 0.236133781727; 2453086.61133
458830; 14; 0.00117249460891; 1298103.07715
458830; 25; 0.118815307505; 430979.779297
459830; 12; 0.335498771863; 1469441.99219
459830; 24; 0.233484989265; 2458599.85254
459830; 14; 4.63286414742e-06; 1301287.2373
459830; 25; 0.119157138281; 431758.000977
460830; 12; 0.334230030654; 1472751.82422
460830; 24; 0.230812470661; 2464113.66992
460830; 14; 0.998818365391; 1304472.21191
460830; 25; 0.119499498047; 432536.726562
460830; 22; 0.978751070099; -3757.83203125
461830; 12; 0.332964605186; 1476060.31152
461830; 24; 0.228146624519; 2469626.11328
461830; 14; 0.997618588153; 1307656.03027
461830; 25; 0.119823314482; 433313.996094
461830; 22; 0.968239502516; -7976.40820312
462830; 12; 0.331697490299; 1479369.91504
462830; 24; 0.22547354945; 2475139.66602
462830; 14; 0.996436354937; 1310841.18066
462830; 25; 0.120167541318; 434092.301758
462830; 22; 0.967473877827; -12165.4287109
463830; 12; 0.330427781679; 1482680.4668
463830; 24; 0.22281228099; 2480654.14258
463830; 14; 0.99525263207; 1314027.48242
463830; 25; 0.12051105476; 434871.453125
463830; 22; 0.966130820103; -16277.7314453
464830; 12; 0.329157022759; 1485992.20605
464830; 24; 0.220146439038; 2486169.78223
464830; 14; 0.994036495686; 1317215.18457
464830; 25; 0.120847771876; 435651.695312
464830; 22; 0.953722233186; -20337.9873047
465830; 12; 0.327885225182; 1489303.7832
465830; 24; 0.217471499695; 2491685.25293
465830; 14; 0.992861181498; 1320402.92871
465830; 25; 0.121183474315; 436431.688477
466830; 12; 0.326613327488; 1492616.56836
466830; 24; 0.214803520357; 2497201.91016
466830; 14; 0.991657988867; 1323592.09668
466830; 25; 0.121522612637; 437212.791992
467830; 12; 0.325345196761; 1495928.83008
467830; 24; 0.212130367756; 2502718.0127
467830; 14; 0.990473101381; 1326780.94043
467830; 25; 0.121847969014; 437993.267578
468830; 12; 0.324082694948; 1499241.27148
468830; 24; 0.209461003076; 2508234.29492
468830; 14; 0.989288152661; 1329970.18066
468830; 25; 0.122189511778; 438773.84375
469830; 12; 0.322807384422; 1502553.80469
469830; 24; 0.206801792607; 2513750.63184
469830; 14; 0.988098494709; 1333159.71875
469830; 25; 0.122535516974; 439554.412109
470830; 12; 0.321543279104; 1505866.73828
470830; 24; 0.204130504047; 2519267.36426
470830; 14; 0.986912351567; 1336349.86133
470830; 25; 0.122866894584; 440335.275391
471830; 12; 0.320269044954; 1509180.14941
471830; 24; 0.201451705769; 2524784.5498
471830; 14; 0.985699574463; 1339540.69043
471830; 25; 0.123201857787; 441116.536133
471830; 6; 0.347791012842; 144487.545898
472830; 12; 0.319004569203; 1512494.14844
472830; 24; 0.198793269461; 2530302.30371
472830; 14; 0.984515136806; 1342732.32227
472830; 25; 0.123542483896; 441898.287109
472830; 6; 0.346796176396; 148051.936523
473830; 12; 0.317722837674; 1515807.54395
473830; 24; 0.196116498439; 2535819.42969
473830; 14; 0.983320427127; 1345923.54102
473830; 25; 0.123875143472; 442679.331055
473830; 6; 0.345668821363; 151612.658203
474830; 12; 0.316455936758; 1519121.91016
474830; 24; 0.193456003908; 2541337.51172
474830; 14; 0.982134201564; 1349115.95605
474830; 25; 0.124203023035; 443461.263672
474830; 6; 0.344627920305; 155174.613281
475830; 12; 0.315178129124; 1522436.72754
475830; 24; 0.190780345583; 2546856.02539
475830; 14; 0.980947516626; 1352309.02832
475830; 25; 0.124550273176; 444243.541016
475830; 6; 0.343471920118; 158737.21582
476830; 12; 0.313917611027; 1525752.59277
476830; 24; 0.188111590687; 2552375.57031
476830; 14; 0.979753971566; 1355503.3457
476830; 25; 0.124882041942; 445026.779297
476830; 6; 0.342370484723; 162301.144531
477830; 12; 0.312633699272; 1529069.27051
477830; 24; 0.18543567392; 2557895.9082
477830; 14; 0.978548479499; 1358698.70215
477830; 25; 0.125210157363; 445810.740234
477830; 6; 0.34125392139; 165866.106445
478830; 12; 0.3113690475; 1532387.35645
478830; 24; 0.182767587714; 2563417.62402
478830; 14; 0.977362239966; 1361895.65625
478830; 25; 0.125560167478; 446596.010742
478830; 6; 0.340121554211; 169432.708008
478830; 29; 0.237484531943; -143.84765625
479830; 12; 0.310097894166; 1535705.88965
479830; 24; 0.180085857864; 2568939.77539
479830; 14; 0.976157458965; 1365093.27246
479830; 25; 0.125878177816; 447381.632812
479830; 6; 0.338975529186; 173000.041992
479830; 29; 0.238660586532; -956.022460938
480830; 12; 0.308816259494; 1539024.70312
480830; 24; 0.177421991713; 2574462.19043
480830; 14; 0.974949449301; 1368291.37598
480830; 25; 0.126222784398; 448167.435547
480830; 6; 0.337908564135; 176567.87793
480830; 29; 0.240030497545; -1766.00976562
481830; 12; 0.307546698255; 1542344.48438
481830; 24; 0.174751005601; 2579985.55762
481830; 14; 0.973764599301; 1371490.66504
481830; 25; 0.126553457929; 448954.129883
