tm; rg; carr
3538672.601025;0.014431; -5998519.777
3539695.601025;0.014103; -6000593.720
3540718.601025;0.013773; -6002668.065
3541741.601025;0.013443; -6004742.398
3542764.601025;0.013114; -6006816.662
3543787.601025;0.012785; -6008891.609
3544810.601025;0.012455; -6010967.181
3545833.601025;0.012126; -6013041.685
3546856.601025;0.011796; -6015117.018
3547879.601025;0.011465; -6017192.295
3548902.601025;0.011137; -6019267.858
3549925.601025;0.010806; -6021343.616
3550948.601025;0.010478; -6023419.437
3551971.601025;0.010147; -6025495.453
3552994.601025;0.009820; -6027571.293
3554017.601025;0.009490; -6029647.408
3555040.601025;0.009158; -6031724.282
3556063.601025;0.008831; -6033801.020
3557086.601025;0.008501; -6035878.142
3558109.601025;0.008170; -6037955.016
3559132.601025;0.007841; -6040032.295
3560155.601025;0.007512; -6042109.712
3561178.601025;0.007181; -6044187.767
3562201.601025;0.006851; -6046265.959
3563224.601025;0.006522; -6048344.055
3564247.601025;0.006191; -6050422.304
3565270.601025;0.005863; -6052500.948
3566293.601025;0.005532; -6054579.737
3567316.601025;0.005202; -6056658.312
3568339.601025;0.004872; -6058738.042
3569362.601025;0.004544; -6060816.174
3570385.601025;0.004214; -6062895.112
3571408.601025;0.003884; -6064974.462
3572431.601025;0.003553; -6067053.479
3573454.601025;0.003224; -6069133.450
3574477.601025;0.002893; -6071213.632
3575500.601025;0.002563; -6073293.259
3576523.601025;0.002233; -6075372.863
3577546.601025;0.001903; -6077452.828
3578569.601025;0.001572; -6079532.973
3579592.601025;0.001244; -6081613.524
3580615.601025;0.000913; -6083694.470
3581638.601025;0.000583; -6085775.329
3582661.601025;0.000253; -6087856.010
3583684.601025;0.999923; -6089936.850
3584707.601025;0.999592; -6092017.998
3585730.601025;0.999263; -6094098.612
3586753.601025;0.998932; -6096179.467
3587776.601025;0.998602; -6098260.492
3588799.601025;0.998272; -6100341.442
3589822.601025;0.997942; -6102423.251
3590845.601025;0.997611; -6104505.934
3591868.601025;0.997281; -6106588.741
3592891.601025;0.996950; -6108671.193
3593914.601025;0.996621; -6110753.632
3594937.601025;0.996289; -6112836.411
3595960.601025;0.995960; -6114919.249
3596983.601025;0.995630; -6117001.918
3598006.601025;0.995299; -6119084.851
3599029.601025;0.994967; -6121167.792
3600052.601025;0.994637; -6123251.221
3601075.601025;0.994309; -6125334.956
3602098.601025;0.993977; -6127419.142
3603121.601025;0.993646; -6129502.722
3604144.601025;0.993316; -6131586.933
3605167.601025;0.992985; -6133670.867
3606190.601025;0.992655; -6135755.110
3607213.601025;0.992323; -6137839.744
3608236.601025;0.991992; -6139924.345
3609259.601025;0.991662; -6142009.217
3610282.601025;0.991332; -6144094.189
3611305.601025;0.991001; -6146179.067
3612328.601025;0.990672; -6148264.146
3613351.601025;0.990340; -6150350.219
3614374.601025;0.990008; -6152436.402
3615397.601025;0.989677; -6154522.228
3616420.601025;0.989347; -6156608.564
3617443.601025;0.989015; -6158694.841
3618466.601025;0.988684; -6160781.816
3619489.601025;0.988353; -6162868.527
3620512.601025;0.988023; -6164954.601
3621535.601025;0.987692; -6167041.159
3622558.601025;0.987360; -6169128.533
3623581.601025;0.987029; -6171215.161
3624604.601025;0.986698; -6173302.185
3625627.601025;0.986367; -6175389.562
3626650.601025;0.986035; -6177477.290
3627673.601025;0.985704; -6179564.670
3628696.601025;0.985373; -6181652.912
3629719.601025;0.985042; -6183741.637
3630742.601025;0.984711; -6185829.794
3631765.601025;0.984380; -6187918.203
3632788.601025;0.984048; -6190006.777
3633811.601025;0.983716; -6192095.423
3634834.601025;0.983385; -6194184.352
3635857.601025;0.983053; -6196273.739
3636880.601025;0.982721; -6198363.385
3637903.601025;0.982390; -6200452.575
3638926.601025;0.982057; -6202542.082
3639949.601025;0.981724; -6204632.262
3640972.601025;0.981394; -6206722.421
3641995.601025;0.981062; -6208812.188
3643018.601025;0.980729; -6210902.576
3644041.601025;0.980398; -6212993.507
3645064.601025;0.980065; -6215083.882
3646087.601025;0.979734; -6217175.059
3647110.601025;0.979402; -6219266.583
3648133.601025;0.979070; -6221357.961
3649156.601025;0.978737; -6223449.822
3650179.601025;0.978406; -6225541.482
3651202.601025;0.978073; -6227633.628
3652225.601025;0.977740; -6229725.618
3653248.601025;0.977407; -6231817.806
3654271.601025;0.977076; -6233909.385
3655294.601025;0.976743; -6236001.595
3656317.601025;0.976411; -6238094.443
3657340.601025;0.976079; -6240187.180
3658363.601025;0.975746; -6242280.239
3659386.601025;0.975414; -6244373.515
3660409.601025;0.975082; -6246466.623
3661432.601025;0.974750; -6248559.895
3662455.601025;0.974418; -6250653.128
3663478.601025;0.974085; -6252746.461
3664501.601025;0.973753; -6254839.876
3665524.601025;0.973421; -6256933.588
3666547.601025;0.973088; -6259028.292
3667570.601025;0.972756; -6261123.115
3668593.601025;0.972424; -6263216.849
3669616.601025;0.972092; -6265311.226
3670639.601025;0.971760; -6267406.970
3671662.601025;0.971428; -6269501.152
3672685.601025;0.971095; -6271596.269
3673708.601025;0.970763; -6273691.890
3674731.601025;0.970430; -6275787.362
3675754.601025;0.970097; -6277882.741
3676777.601025;0.969765; -6279978.929
3677800.601025;0.969432; -6282074.088
3678823.601025;0.969099; -6284169.143
3679846.601025;0.968767; -6286266.084
3680869.601025;0.968434; -6288362.213
3681892.601025;0.968101; -6290458.934
3682915.601025;0.967769; -6292555.350
3683938.601025;0.967436; -6294651.330
3684961.601025;0.967103; -6296747.767
3685984.601025;0.966771; -6298844.931
3687007.601025;0.966438; -6300941.549
3688030.601025;0.966106; -6303038.429
3689053.601025;0.965772; -6305136.056
3690076.601025;0.965441; -6307233.104
3691099.601025;0.965107; -6309330.661
3692122.601025;0.964775; -6311428.192
3693145.601025;0.964442; -6313526.105
3694168.601025;0.964108; -6315624.391
3695191.601025;0.963777; -6317722.004
3696214.601025;0.963443; -6319820.152
3697237.601025;0.963111; -6321918.782
3698260.601025;0.962779; -6324017.412
3699283.601025;0.962444; -6326116.448
3700306.601025;0.962112; -6328215.213
3701329.601025;0.961779; -6330314.479
3702352.601025;0.961445; -6332413.802
3703375.601025;0.961112; -6334513.477
3704398.601025;0.960780; -6336613.545
3705421.601025;0.960446; -6338713.405
3706444.601025;0.960112; -6340813.225
3707467.601025;0.959779; -6342913.935
3708490.601025;0.959446; -6345014.685
3709513.601025;0.959113; -6347115.214
3710536.601025;0.958780; -6349215.763
3711559.601025;0.958447; -6351316.679
3712582.601025;0.958113; -6353417.445
3713605.601025;0.957781; -6355518.467
3714628.601025;0.957447; -6357619.368
3715651.601025;0.957115; -6359720.712
3716674.601025;0.956782; -6361822.338
3717697.601025;0.956447; -6363924.753
3718720.601025;0.956115; -6366026.744
3719743.601025;0.955781; -6368129.759
3720766.601025;0.955447; -6370232.479
3721789.601025;0.955114; -6372335.528
3722812.601025;0.954782; -6374438.739
3723835.601025;0.954447; -6376541.839
3724858.601025;0.954114; -6378644.971
3725881.601025;0.953778; -6380748.550
3726904.601025;0.953445; -6382852.163
3727927.601025;0.953109; -6384955.819
3728950.601025;0.952776; -6387059.990
3729973.601025;0.952442; -6389163.784
3730996.601025;0.952109; -6391268.042
3732019.601025;0.951775; -6393372.899
3733042.601025;0.951441; -6395478.029
3734065.601025;0.951107; -6397582.953
3735088.601025;0.950773; -6399687.892
3736111.601025;0.950438; -6401792.736
3737134.601025;0.950104; -6403898.011
3738157.601025;0.949772; -6406002.610
3739180.601025;0.949436; -6408108.223
3740203.601025;0.949102; -6410213.823
3741226.601025;0.948768; -6412319.152
3742249.601025;0.948435; -6414424.274
3743272.601025;0.948100; -6416530.546
3744295.601025;0.947767; -6418636.473
3745318.601025;0.947433; -6420742.688
3746341.601025;0.947098; -6422849.191
3747364.601025;0.946762; -6424955.292
3748387.601025;0.946430; -6427060.740
3749410.601025;0.946095; -6429167.505
3750433.601025;0.945761; -6431274.362
3751456.601025;0.945426; -6433381.017
3752479.601025;0.945092; -6435488.004
3753502.601025;0.944757; -6437595.484
3754525.601025;0.944424; -6439702.403
3755548.601025;0.944091; -6441808.951
3756571.601025;0.943756; -6443917.130
3757594.601025;0.943421; -6446024.271
3758617.601025;0.943087; -6448132.360
3759640.601025;0.942753; -6450239.811
3760663.601025;0.942418; -6452347.632
3761686.601025;0.942084; -6454455.573
3762709.601025;0.941749; -6456564.604
3763732.601025;0.941414; -6458673.724
3764755.601025;0.941080; -6460782.504
3765778.601025;0.940744; -6462891.545
3766801.601025;0.940411; -6465000.719
3767824.601025;0.940075; -6467109.896
3768847.601025;0.939741; -6469219.277
3769870.601025;0.939405; -6471329.631
3770893.601025;0.939070; -6473438.826
3771916.601025;0.938735; -6475548.232
3772939.601025;0.938401; -6477658.207
3773962.601025;0.938066; -6479768.811
3774985.601025;0.937731; -6481878.978
3776008.601025;0.937396; -6483989.588
3777031.601025;0.937060; -6486100.062
3778054.601025;0.936725; -6488210.682
3779077.601025;0.936390; -6490321.735
3780100.601025;0.936055; -6492432.873
3781123.601025;0.935719; -6494544.494
3782146.601025;0.935383; -6496655.651
3783169.601025;0.935049; -6498766.509
3784192.601025;0.934715; -6500877.304
3785215.601025;0.934378; -6502989.540
3786238.601025;0.934044; -6505101.211
3787261.601025;0.933707; -6507213.704
3788284.601025;0.933372; -6509325.608
3789307.601025;0.933035; -6511437.863
3790330.601025;0.932702; -6513549.301
3791353.601025;0.932367; -6515661.779
3792376.601025;0.932031; -6517775.174
3793399.601025;0.931696; -6519888.859
3794422.601025;0.931360; -6522001.829
3795445.601025;0.931024; -6524114.398
3796468.601025;0.930690; -6526228.340
3797491.601025;0.930354; -6528341.991
3798514.601025;0.930020; -6530455.452
3799537.601025;0.929683; -6532568.726
3800560.601025;0.929348; -6534683.027
3801583.601025;0.929012; -6536797.392
3802606.601025;0.928677; -6538911.703
3803629.601025;0.928341; -6541026.600
3804652.601025;0.928006; -6543141.454
3805675.601025;0.927669; -6545256.685
3806698.601025;0.927334; -6547370.947
3807721.601025;0.926999; -6549485.703
3808744.601025;0.926663; -6551600.915
3809767.601025;0.926327; -6553716.490
3810790.601025;0.925992; -6555832.352
3811813.601025;0.925656; -6557947.954
3812836.601025;0.925321; -6560063.388
3813859.601025;0.924984; -6562179.797
3814882.601025;0.924648; -6564296.307
3815905.601025;0.924313; -6566412.291
3816928.601025;0.923977; -6568528.885
3817951.601025;0.923642; -6570645.687
3818974.601025;0.923306; -6572761.909
3819997.601025;0.922970; -6574878.575
3821020.601025;0.922635; -6576995.601
3822043.601025;0.922299; -6579112.831
3823066.601025;0.921963; -6581229.810
3824089.601025;0.921626; -6583347.259
3825112.601025;0.921292; -6585464.518
3826135.601025;0.920955; -6587581.897
3827158.601025;0.920620; -6589700.266
3828181.601025;0.920283; -6591818.315
3829204.601025;0.919948; -6593936.188
3830227.601025;0.919611; -6596055.099
3831250.601025;0.919273; -6598173.906
3832273.601025;0.918937; -6600292.265
3833296.601025;0.918601; -6602411.470
3834319.601025;0.918263; -6604530.605
3835342.601025;0.917927; -6606649.927
3836365.601025;0.917591; -6608769.410
3837388.601025;0.917255; -6610888.801
3838411.601025;0.916918; -6613008.521
3839434.601025;0.916582; -6615128.113
3840457.601025;0.916246; -6617247.584
3841480.601025;0.915909; -6619367.277
3842503.601025;0.915574; -6621487.787
3843526.601025;0.915236; -6623608.330
3844549.601025;0.914900; -6625729.104
3845572.601025;0.914565; -6627848.963
3846595.601025;0.914228; -6629969.403
3847618.601025;0.913892; -6632090.371
3848641.601025;0.913555; -6634211.167
3849664.601025;0.913218; -6636332.639
3850687.601025;0.912881; -6638453.779
3851710.601025;0.912545; -6640575.147
3852733.601025;0.912207; -6642696.358
3853756.601025;0.911870; -6644817.657
3854779.601025;0.911534; -6646939.246
3855802.601025;0.911197; -6649060.324
3856825.601025;0.910859; -6651182.717
3857848.601025;0.910524; -6653304.404
3858871.601025;0.910186; -6655426.657
3859894.601025;0.909850; -6657548.013
3860917.601025;0.909512; -6659670.957
3861940.601025;0.909176; -6661793.638
3862963.601025;0.908839; -6663916.723
3863986.601025;0.908503; -6666040.036
3865009.601025;0.908166; -6668163.121
3866032.601025;0.907829; -6670287.150
3867055.601025;0.907492; -6672411.065
3868078.601025;0.907155; -6674534.228
3869101.601025;0.906817; -6676658.253
3870124.601025;0.906481; -6678782.817
3871147.601025;0.906144; -6680907.187
3872170.601025;0.905806; -6683032.674
3873193.601025;0.905470; -6685157.066
3874216.601025;0.905132; -6687281.581
3875239.601025;0.904795; -6689406.587
3876262.601025;0.904459; -6691532.031
3877285.601025;0.904120; -6693657.541
3878308.601025;0.903784; -6695783.438
3879331.601025;0.903446; -6697909.044
3880354.601025;0.903109; -6700034.145
3881377.601025;0.902772; -6702159.254
3882400.601025;0.902436; -6704285.738
3883423.601025;0.902098; -6706412.249
3884446.601025;0.901761; -6708538.557
3885469.601025;0.901424; -6710665.050
3886492.601025;0.901086; -6712791.312
3887515.601025;0.900750; -6714917.688
3888538.601025;0.900411; -6717045.061
3889561.601025;0.900074; -6719172.669
3890584.601025;0.899737; -6721300.035
3891607.601025;0.899397; -6723426.490
3892630.601025;0.899060; -6725554.454
3893653.601025;0.898722; -6727682.454
3894676.601025;0.898385; -6729810.215
3895699.601025;0.898047; -6731938.039
3896722.601025;0.897709; -6734065.159
3897745.601025;0.897372; -6736193.877
3898768.601025;0.897034; -6738322.915
3899791.601025;0.896697; -6740451.792
3900814.601025;0.896359; -6742580.331
3901837.601025;0.896021; -6744708.868
3902860.601025;0.895683; -6746837.512
3903883.601025;0.895345; -6748966.745
3904906.601025;0.895008; -6751096.670
3905929.601025;0.894669; -6753226.567
3906952.601025;0.894331; -6755355.938
3907975.601025;0.893992; -6757486.130
3908998.601025;0.893655; -6759616.240
3910021.601025;0.893318; -6761745.682
3911044.601025;0.892978; -6763876.361
3912067.601025;0.892639; -6766007.242
3913090.601025;0.892302; -6768137.391
3914113.601025;0.891964; -6770268.340
3915136.601025;0.891626; -6772399.642
3916159.601025;0.891288; -6774531.140
3917182.601025;0.890948; -6776663.009
3918205.601025;0.890610; -6778794.085
3919228.601025;0.890272; -6780925.734
3920251.601025;0.889934; -6783058.271
3921274.601025;0.889595; -6785190.498
3922297.601025;0.889257; -6787322.563
3923320.601025;0.888919; -6789454.979
3924343.601025;0.888580; -6791587.054
3925366.601025;0.888242; -6793718.695
3926389.601025;0.887904; -6795851.343
3927412.601025;0.887566; -6797983.893
3928435.601025;0.887226; -6800116.501
3929458.601025;0.886888; -6802248.928
3930481.601025;0.886551; -6804381.498
3931504.601025;0.886211; -6806514.136
3932527.601025;0.885874; -6808647.607
3933550.601025;0.885535; -6810779.840
3934573.601025;0.885197; -6812913.387
3935596.601025;0.884860; -6815047.128
3936619.601025;0.884520; -6817180.643
3937642.601025;0.884182; -6819314.665
3938665.601025;0.883843; -6821448.309
3939688.601025;0.883506; -6823582.790
3940711.601025;0.883165; -6825717.545
3941734.601025;0.882826; -6827852.402
3942757.601025;0.882488; -6829987.258
3943780.601025;0.882149; -6832122.872
3944803.601025;0.881809; -6834257.807
3945826.601025;0.881469; -6836393.048
3946849.601025;0.881130; -6838528.939
3947872.601025;0.880792; -6840664.283
3948895.601025;0.880453; -6842799.964
3949918.601025;0.880115; -6844935.831
3950941.601025;0.879774; -6847071.562
3951964.601025;0.879435; -6849207.489
3952987.601025;0.879096; -6851343.814
3954010.601025;0.878757; -6853480.576
3955033.601025;0.878418; -6855617.170
3956056.601025;0.878079; -6857753.627
3957079.601025;0.877740; -6859890.382
3958102.601025;0.877400; -6862027.558
3959125.601025;0.877060; -6864164.767
3960148.601025;0.876723; -6866302.323
3961171.601025;0.876383; -6868439.912
3962194.601025;0.876045; -6870578.167
3963217.601025;0.875705; -6872717.114
3964240.601025;0.875366; -6874855.131
3965263.601025;0.875027; -6876993.066
3966286.601025;0.874687; -6879132.102
3967309.601025;0.874349; -6881271.797
3968332.601025;0.874009; -6883411.123
3969355.601025;0.873670; -6885550.717
3970378.601025;0.873330; -6887689.629
3971401.601025;0.872991; -6889829.121
3972424.601025;0.872652; -6891969.005
3973447.601025;0.872312; -6894109.021
3974470.601025;0.871972; -6896248.624
3975493.601025;0.871633; -6898388.672
3976516.601025;0.871294; -6900527.997
3977539.601025;0.870953; -6902668.217
3978562.601025;0.870613; -6904809.496
3979585.601025;0.870275; -6906949.741
3980608.601025;0.869934; -6909090.896
3981631.601025;0.869596; -6911231.360
3982654.601025;0.869255; -6913372.832
3983677.601025;0.868916; -6915513.033
3984700.601025;0.868576; -6917654.247
3985723.601025;0.868236; -6919795.820
3986746.601025;0.867897; -6921937.409
3987769.601025;0.867557; -6924079.419
3988792.601025;0.867218; -6926220.771
3989815.601025;0.866879; -6928362.725
3990838.601025;0.866539; -6930505.188
3991861.601025;0.866198; -6932647.966
3992884.601025;0.865858; -6934790.440
3993907.601025;0.865519; -6936932.931
3994930.601025;0.865178; -6939075.953
3995953.601025;0.864838; -6941218.414
3996976.601025;0.864497; -6943361.738
3997999.601025;0.864157; -6945505.007
3999022.601025;0.863816; -6947648.228
4000045.601025;0.863476; -6949791.823
4001068.601025;0.863135; -6951935.621
4002091.601025;0.862795; -6954079.634
4003114.601025;0.862455; -6956223.875
4004137.601025;0.862115; -6958367.891
4005160.601025;0.861775; -6960511.724
4006183.601025;0.861433; -6962656.220
4007206.601025;0.861093; -6964800.560
4008229.601025;0.860753; -6966945.343
4009252.601025;0.860412; -6969089.574
4010275.601025;0.860071; -6971234.905
4011298.601025;0.859731; -6973379.997
4012321.601025;0.859391; -6975525.175
4013344.601025;0.859051; -6977670.831
4014367.601025;0.858711; -6979816.361
4015390.601025;0.858370; -6981961.604
4016413.601025;0.858030; -6984107.422
4017436.601025;0.857688; -6986253.377
4018459.601025;0.857350; -6988399.522
4019482.601025;0.857009; -6990545.672
4020505.601025;0.856668; -6992691.409
4021528.601025;0.856329; -6994837.508
4022551.601025;0.855986; -6996984.314
4023574.601025;0.855648; -6999130.646
4024597.601025;0.855307; -7001277.438
4025620.601025;0.854966; -7003424.312
4026643.601025;0.854626; -7005572.271
4027666.601025;0.854285; -7007719.647
4028689.601025;0.853944; -7009867.214
4029712.601025;0.853603; -7012015.146
4030735.601025;0.853263; -7014162.938
4031758.601025;0.852922; -7016310.056
4032781.601025;0.852582; -7018457.736
4033804.601025;0.852239; -7020606.851
4034827.601025;0.851899; -7022754.249
4035850.601025;0.851559; -7024903.091
4036873.601025;0.851216; -7027051.794
4037896.601025;0.850876; -7029200.640
4038919.601025;0.850534; -7031349.909
4039942.601025;0.850192; -7033498.753
4040965.601025;0.849851; -7035647.729
4041988.601025;0.849510; -7037797.063
4043011.601025;0.849170; -7039946.432
4044034.601025;0.848829; -7042095.910
4045057.601025;0.848486; -7044245.770
4046080.601025;0.848145; -7046396.067
4047103.601025;0.847803; -7048545.443
4048126.601025;0.847464; -7050695.285
4049149.601025;0.847122; -7052846.044
4050172.601025;0.846781; -7054995.722
4051195.601025;0.846440; -7057147.174
4052218.601025;0.846099; -7059297.672
4053241.601025;0.845758; -7061448.187
4054264.601025;0.845416; -7063599.436
4055287.601025;0.845074; -7065751.271
4056310.601025;0.844733; -7067903.054
4057333.601025;0.844391; -7070054.479
4058356.601025;0.844049; -7072206.500
4059379.601025;0.843707; -7074359.143
4060402.601025;0.843366; -7076511.278
4061425.601025;0.843026; -7078662.767
4062448.601025;0.842684; -7080815.593
4063471.601025;0.842341; -7082968.100
4064494.601025;0.842000; -7085121.072
4065517.601025;0.841658; -7087274.558
4066540.601025;0.841316; -7089426.952
4067563.601025;0.840974; -7091580.398
4068586.601025;0.840633; -7093733.657
4069609.601025;0.840291; -7095886.890
4070632.601025;0.839948; -7098041.096
4071655.601025;0.839607; -7100195.524
4072678.601025;0.839265; -7102349.400
4073701.601025;0.838924; -7104503.109
4074724.601025;0.838582; -7106656.845
4075747.601025;0.838239; -7108811.286
4076770.601025;0.837898; -7110966.629
4077793.601025;0.837557; -7113120.694
4078816.601025;0.837216; -7115275.549
4079839.601025;0.836873; -7117430.145
4080862.601025;0.836530; -7119585.228
4081885.601025;0.836191; -7121740.511
4082908.601025;0.835849; -7123895.728
4083931.601025;0.835506; -7126051.152
4084954.601025;0.835165; -7128206.950
4085977.601025;0.834821; -7130363.275
4087000.601025;0.834479; -7132519.199
4088023.601025;0.834138; -7134675.156
4089046.601025;0.833796; -7136830.951
4090069.601025;0.833453; -7138987.778
4091092.601025;0.833112; -7141143.501
4092115.601025;0.832770; -7143300.185
4093138.601025;0.832428; -7145457.273
4094161.601025;0.832084; -7147614.583
4095184.601025;0.831742; -7149771.724
4096207.601025;0.831401; -7151928.519
4097230.601025;0.831060; -7154085.469
4098253.601025;0.830715; -7156242.262
4099276.601025;0.830375; -7158399.966
4100299.601025;0.830032; -7160557.562
4101322.601025;0.829689; -7162716.052
4102345.601025;0.829347; -7164874.521
4103368.601025;0.829004; -7167032.491
4104391.601025;0.828660; -7169191.258
4105414.601025;0.828318; -7171350.048
4106437.601025;0.827975; -7173509.084
4107460.601025;0.827632; -7175668.243
4108483.601025;0.827291; -7177827.448
4109506.601025;0.826948; -7179986.849
4110529.601025;0.826604; -7182146.253
4111552.601025;0.826262; -7184305.570
4112575.601025;0.825921; -7186465.526
4113598.601025;0.825577; -7188626.116
4114621.601025;0.825234; -7190785.755
4115644.601025;0.824891; -7192945.299
4116667.601025;0.824548; -7195105.420
4117690.601025;0.824205; -7197265.615
4118713.601025;0.823862; -7199425.894
4119736.601025;0.823519; -7201586.784
4120759.601025;0.823175; -7203747.680
4121782.601025;0.822832; -7205908.927
4122805.601025;0.822488; -7208070.134
4123828.601025;0.822147; -7210231.464
4124851.601025;0.821803; -7212393.048
4125874.601025;0.821459; -7214554.539
4126897.601025;0.821116; -7216716.404
4127920.601025;0.820774; -7218879.155
4128943.601025;0.820431; -7221041.194
4129966.601025;0.820088; -7223203.572
4130989.601025;0.819746; -7225365.826
4132012.601025;0.819402; -7227528.245
4133035.601025;0.819059; -7229690.645
4134058.601025;0.818715; -7231853.848
4135081.601025;0.818372; -7234016.064
4136104.601025;0.818028; -7236179.072
4137127.601025;0.817685; -7238342.425
4138150.601025;0.817342; -7240506.133
4139173.601025;0.816998; -7242668.772
4140196.601025;0.816655; -7244832.074
4141219.601025;0.816313; -7246995.842
4142242.601025;0.815968; -7249160.474
4143265.601025;0.815626; -7251324.453
4144288.601025;0.815282; -7253488.438
4145311.601025;0.814939; -7255652.125
4146334.601025;0.814596; -7257815.988
4147357.601025;0.814251; -7259980.194
4148380.601025;0.813908; -7262144.887
4149403.601025;0.813565; -7264309.805
4150426.601025;0.813220; -7266474.756
4151449.601025;0.812876; -7268640.501
4152472.601025;0.812534; -7270805.575
4153495.601025;0.812190; -7272970.632
4154518.601025;0.811847; -7275135.565
4155541.601025;0.811503; -7277301.584
4156564.601025;0.811160; -7279467.091
4157587.601025;0.810816; -7281632.203
4158610.601025;0.810471; -7283797.342
4159633.601025;0.810128; -7285963.665
4160656.601025;0.809783; -7288130.581
4161679.601025;0.809441; -7290296.386
4162702.601025;0.809096; -7292462.933
4163725.601025;0.808753; -7294629.700
4164748.601025;0.808409; -7296795.647
4165771.601025;0.808064; -7298962.844
4166794.601025;0.807722; -7301129.714
4167817.601025;0.807377; -7303296.703
4168840.601025;0.807034; -7305462.907
4169863.601025;0.806689; -7307629.960
4170886.601025;0.806345; -7309797.678
4171909.601025;0.806002; -7311965.274
4172932.601025;0.805658; -7314132.551
4173955.601025;0.805314; -7316300.637
4174978.601025;0.804970; -7318468.529
4176001.601025;0.804625; -7320636.698
4177024.601025;0.804282; -7322805.136
4178047.601025;0.803939; -7324973.808
4179070.601025;0.803595; -7327142.939
4180093.601025;0.803251; -7329311.802
4181116.601025;0.802907; -7331480.664
4182139.601025;0.802563; -7333649.710
4183162.601025;0.802218; -7335819.022
4184185.601025;0.801875; -7337988.704
4185208.601025;0.801530; -7340158.201
4186231.601025;0.801186; -7342327.634
4187254.601025;0.800841; -7344497.711
4188277.601025;0.800496; -7346667.805
4189300.601025;0.800152; -7348837.677
4190323.601025;0.799807; -7351008.630
4191346.601025;0.799463; -7353179.359
4192369.601025;0.799119; -7355349.776
4193392.601025;0.798774; -7357520.319
4194415.601025;0.798429; -7359692.117
4195438.601025;0.798087; -7361862.260
4196461.601025;0.797743; -7364032.958
4197484.601025;0.797397; -7366204.291
4198507.601025;0.797053; -7368376.047
4199530.601025;0.796707; -7370548.000
4200553.601025;0.796364; -7372720.119
4201576.601025;0.796018; -7374891.794
4202599.601025;0.795674; -7377063.953
4203622.601025;0.795329; -7379235.876
4204645.601025;0.794985; -7381407.952
4205668.601025;0.794640; -7383580.593
4206691.601025;0.794296; -7385753.234
4207714.601025;0.793950; -7387925.735
4208737.601025;0.793605; -7390098.645
4209760.601025;0.793261; -7392270.870
4210783.601025;0.792916; -7394444.719
4211806.601025;0.792571; -7396617.664
4212829.601025;0.792225; -7398791.165
4213852.601025;0.791880; -7400964.637
4214875.601025;0.791535; -7403138.354
4215898.601025;0.791191; -7405312.193
4216921.601025;0.790846; -7407486.863
4217944.601025;0.790501; -7409659.887
4218967.601025;0.790155; -7411834.375
4219990.601025;0.789810; -7414008.511
4221013.601025;0.789465; -7416183.095
4222036.601025;0.789120; -7418357.670
4223059.601025;0.788774; -7420532.112
4224082.601025;0.788430; -7422706.638
4225105.601025;0.788085; -7424880.930
4226128.601025;0.787739; -7427055.914
4227151.601025;0.787394; -7429231.661
4228174.601025;0.787048; -7431406.767
4229197.601025;0.786704; -7433582.739
4230220.601025;0.786359; -7435758.629
4231243.601025;0.786014; -7437934.348
4232266.601025;0.785666; -7440110.169
4233289.601025;0.785322; -7442286.304
4234312.601025;0.784978; -7444463.042
4235335.601025;0.784631; -7446639.402
4236358.601025;0.784287; -7448815.605
4237381.601025;0.783941; -7450991.876
4238404.601025;0.783595; -7453169.433
4239427.601025;0.783249; -7455346.765
4240450.601025;0.782904; -7457523.583
4241473.601025;0.782558; -7459700.706
4242496.601025;0.782213; -7461879.021
4243519.601025;0.781867; -7464056.725
4244542.601025;0.781522; -7466233.726
4245565.601025;0.781176; -7468411.641
4246588.601025;0.780832; -7470590.357
4247611.601025;0.780485; -7472768.848
4248634.601025;0.780139; -7474947.365
4249657.601025;0.779794; -7477125.455
4250680.601025;0.779449; -7479304.217
4251703.601025;0.779103; -7481482.978
4252726.601025;0.778758; -7483661.408
4253749.601025;0.778412; -7485839.900
4254772.601025;0.778066; -7488019.305
4255795.601025;0.777719; -7490198.392
4256818.601025;0.777375; -7492377.564
4257841.601025;0.777027; -7494557.568
4258864.601025;0.776683; -7496737.018
4259887.601025;0.776338; -7498916.822
4260910.601025;0.775990; -7501097.413
4261933.601025;0.775644; -7503277.349
4262956.601025;0.775298; -7505457.592
4263979.601025;0.774952; -7507638.328
4265002.601025;0.774607; -7509818.960
4266025.601025;0.774260; -7511998.762
4267048.601025;0.773913; -7514179.609
4268071.601025;0.773568; -7516360.164
4269094.601025;0.773221; -7518541.249
4270117.601025;0.772876; -7520722.450
4271140.601025;0.772528; -7522903.356
4272163.601025;0.772183; -7525084.111
4273186.601025;0.771836; -7527265.944
4274209.601025;0.771489; -7529447.691
4275232.601025;0.771144; -7531628.250
4276255.601025;0.770797; -7533810.009
4277278.601025;0.770451; -7535992.431
4278301.601025;0.770105; -7538175.030
4279324.601025;0.769759; -7540357.105
4280347.601025;0.769412; -7542540.099
4281370.601025;0.769067; -7544722.659
4282393.601025;0.768720; -7546905.772
4283416.601025;0.768373; -7549089.180
4284439.601025;0.768028; -7551273.027
4285462.601025;0.767681; -7553456.732
4286485.601025;0.767335; -7555640.854
4287508.601025;0.766988; -7557825.013
4288531.601025;0.766642; -7560009.646
4289554.601025;0.766294; -7562193.021
4290577.601025;0.765948; -7564377.201
